,Matches,Season,Innings,Hundreds,TotalRuns,NotOuts,BallsFaced,DuckedOut,FiftyRuns,BattingAvg,HighestScore,StrikeRate
5008,6.0,1996/97,6.0,0.0,204.0,0.0,271.0,0.0,3.0,34.0,82.0,75.27
5010,6.0,1997,2.0,0.0,8.0,2.0,12.0,0.0,0.0,0.0,5.0,66.66
5011,6.0,1997,5.0,0.0,51.0,3.0,47.0,0.0,0.0,25.5,18.0,108.51
5013,6.0,1997/98,6.0,0.0,102.0,0.0,173.0,0.0,1.0,17.0,59.0,58.95
5014,6.0,1997/98,6.0,1.0,170.0,0.0,204.0,0.0,0.0,28.33,122.0,83.33
5015,6.0,1997/98,6.0,0.0,59.0,1.0,77.0,0.0,0.0,11.8,21.0,76.62
5016,6.0,1997/98,3.0,0.0,7.0,2.0,10.0,1.0,0.0,7.0,6.0,70.0
5017,6.0,1997/98,3.0,0.0,68.0,0.0,70.0,0.0,1.0,22.66,53.0,97.14
5018,6.0,1997/98,6.0,0.0,119.0,0.0,167.0,1.0,0.0,19.83,29.0,71.25
5019,6.0,1997/98,6.0,0.0,30.0,0.0,62.0,1.0,0.0,5.0,12.0,48.38
5020,6.0,1997/98,4.0,0.0,95.0,0.0,152.0,0.0,1.0,23.75,57.0,62.5
5021,6.0,1997/98,6.0,0.0,72.0,0.0,86.0,0.0,0.0,12.0,29.0,83.72
5022,6.0,1997/98,6.0,0.0,141.0,1.0,238.0,0.0,1.0,28.2,76.0,59.24
